Model ,modelA_EX_ca2_e,modelA_EX_cl_e,modelA_EX_co2_e,modelA_EX_cobalt2_e,modelA_EX_cu2_e,modelA_EX_fe3_e,modelA_EX_fe3pyovd_kt_e,modelA_EX_h2o_e,modelA_EX_h_e,modelA_EX_k_e,modelA_EX_mg2_e,modelA_EX_mn2_e,modelA_EX_nh4_e,modelA_EX_o2_e,modelA_EX_pyovd_kt_e,modelA_EX_zn2_e,modelB_EX_ca2_e,modelB_EX_cl_e,modelB_EX_co2_e,modelB_EX_cobalt2_e,modelB_EX_cu2_e,modelB_EX_fe3_e,modelB_EX_fe3pyovd_kt_e,modelB_EX_h2o_e,modelB_EX_h_e,modelB_EX_k_e,modelB_EX_mg2_e,modelB_EX_mn2_e,modelB_EX_nh4_e,modelB_EX_o2_e,modelB_EX_pyovd_kt_e,modelB_EX_zn2_e,interaction_type
SRR12328893.bin.6.fbc2XSRR12328893.bin.21.fbc2 ,-0.1368672831043795,-0.1368672831043795,1000.0,-0.0026295347378209,-0.0186434012912286,1000.0,-1000.0,-1000.0,-11.694014295413467,-5.132667740825809,-0.2281121385072992,-0.0181700850384913,986.479826419854,-542.5663765326219,1000.0,-0.0089667134560613,0.0,0.0,0.0,0.0,0.0,-1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013147673689672,-1000.0,0.0, Amensalism
SRR12328893.bin.5.fbc2XSRR12328893.bin.13.fbc2 ,-0.1390947574616348,-0.1390947574616348,1000.0,-0.0026723296342652,-0.0189468171066664,-367.5586461918148,1000.0,1000.0,1000.0,-5.216200382941452,-0.2318245957694671,-0.0184657977724782,987.3635151983972,-483.87835090518274,-1000.0,-0.0091126440527204,-0.1034647708569309,-0.1034647708569309,0.0,-0.0019877957897733,-0.0140934721493977,1000.0,-1000.0,-890.84762334816,-463.0850007897847,-3.8800382359037258,-0.1724412847615895,-0.0137356689072021,12.636484801602704,-198.56738341467891,1000.0,-0.006778383643109, Competition
SRR12328893.bin.6.fbc2XSRR12328893.bin.9.fbc2 ,-0.118599718402379,-0.118599718402379,609.8658927093609,-0.002278572879959,-0.0161550817190345,1000.0,-1000.0,132.66610071949526,94.49383270363523,-4.447614761598175,-0.1976661973372984,-0.0157449386006192,692.5038550039405,-506.1605728840863,1000.0,-0.0077699335206489,-0.1234934160650027,-0.1234934160650027,390.1341072906391,-0.0023725920473225,-0.0168216776157805,-1000.0,999.8147480129423,-1000.0,393.85520025320966,-4.631133595002325,-0.2058223601084137,-0.0163946110473034,307.49614499605946,-493.8394271159137,-999.8147480129422,-0.0080905388814471, Competition
SRR12328893.bin.5.fbc2XSRR12328893.bin.16.fbc2 ,-0.1732848870394718,-0.1732848870394718,995.9046839744448,-0.003329200519488,-0.0236040316831349,-23.167765211439587,1000.0,-391.8013426043415,1000.0,-6.498366370009876,-0.2888081450657864,-0.0230047755896976,1000.0,-512.0741970716417,-1000.0,-0.0113525737714326,-0.0876553674547722,-0.0876553674547722,4.095316025555235,-0.0016840608541315,-0.0119399914553923,-0.2445761578377414,0.0,1000.0,-7.634487794659435,-3.287168902900248,-0.1460922790912491,-0.0116368605016532,0.0,-487.9258029283583,0.0,-0.0057426475124202, Neutralism
SRR12328893.bin.5.fbc2XSRR12328893.bin.25.fbc2 ,-0.1736356929972089,-0.1736356929972089,999.9452859340752,-0.0033359403073518,-0.0236518167790791,0.242038495103543,999.2734828940612,-534.2135504697976,370.89673100112304,-6.5115219641121485,-0.289392821661977,-0.023051347523733,1000.0,-714.0783923376964,-999.273482894061,-0.0113755564480015,-0.0867458766792879,-0.0867458766792879,0.054714065924827,-0.0016665874481986,-0.0118161050078242,999.7579615048963,-1000.0,669.036237082973,-7.9286064602393935,-3.2530620377845025,-0.1445764611322602,-0.0115161192671848,-4.364992517355631,-285.9216076623036,1000.0,-0.0056830631983757, Neutralism
SRR12328893.bin.14.fbc2XSRR12328893.bin.30.fbc2 ,-0.0675835296882496,-0.0675835296882496,28.682165786740825,-0.0012984347682731,-0.0092059025070057,0.0,0.0,0.0,-34.97569353557799,-2.534453777220847,-0.1126392161470448,-0.0089721842487051,1.02903696525118,-0.1379976471712325,0.0,-0.0044276625598058,-0.0859628056364272,-0.0859628056364272,939.8172537752672,-0.0016515428555976,-0.0117094388465375,-1000.0,1000.0,-1000.0,-965.024306464422,-3.223696046221221,-0.1432713427273029,-0.0114121611325117,179.25578529953236,-52.48846778992777,-1000.0,-0.0056317611378062, Neutralism
SRR12328893.bin.22.fbc2XSRR12328893.bin.30.fbc2 ,-0.1853235569648177,-0.1853235569648177,1000.0,-0.0035604910079882,-0.0252438812465243,-1000.0,999.7219968620976,0.0,-557.4048129358526,-6.949829213186035,-0.3088725949413629,-0.0246029928650841,942.8269646440008,-500.0,-999.7219968620976,-0.012141274337182,-0.0623282673293488,-0.0623282673293488,0.0,-0.0011974691129807,-0.008490056010828,1000.0,-1000.0,-1000.0,-11.040917438386032,-2.33737588565225,-0.1038804455489526,-0.008274511570562,-14.646089049580269,-0.1283013312712455,1000.0,-0.004083369675186, Amensalism
SRR12328893.bin.16.fbc2XSRR12328893.bin.21.fbc2 ,-0.0876576718162596,-0.0876576718162596,4.148001448869309,-0.0016841051261735,-0.0119403053444102,-1000.0,999.7554174125288,0.0,-7.634688496800891,-3.287255318892335,-0.146096119693766,-0.0116371664216785,519.1278278181294,-632.8674828475993,-999.7554174125288,-0.0057427984801279,-0.039699139604636,-0.039699139604636,995.8519985511308,-0.0007627116158346,-0.0054076253563835,0.0,-0.0595525229650775,316.5449605369008,-992.3653115031992,-1.4887596843137771,-0.0661652326743933,-0.0052703372655287,480.8721721818706,-367.1325171524008,0.0595525229650775,-0.0026008466099938, Neutralism
SRR12328893.bin.34.fbc2XSRR12328893.bin.7.fbc2 ,-0.0852089444049397,-0.0852089444049397,15.88198137201516,-0.0016370594506724,-0.011606751504928,348.3276915425183,0.2414337158938906,1000.0,-264.8133036102465,-3.195425453457119,-0.1420149073416041,-0.0113120808038047,77.49995778432935,-587.1742367150792,-0.2414337158938906,-0.0055823727266215,-0.1609455034871416,-0.1609455034871416,984.1180186279848,-0.0030921326318775,-0.0219232203597812,-1000.0,999.758566284106,-1000.0,-23.44418996269053,-6.035626448062658,-0.2682425058119406,-0.02136663648605,922.5000422156706,-412.8257632849208,-999.758566284106,-0.0105441722745354, Neutralism
SRR12328893.bin.6.fbc2XSRR12328893.bin.2.fbc2 ,-0.0976508048298683,-0.0976508048298683,214.10868761533925,-0.0018760961543193,-0.0133015217337515,1000.0,-1000.0,-341.860451809176,794.7738200424747,-3.6620083664104186,-0.1627513413832275,-0.0129638244260377,999.1038254777028,-575.5245968214081,1000.0,-0.0063974878860335,-0.0637962223362365,-0.0637962223362365,785.8913123846608,-0.001225671898851,-0.0086900137630436,-1000.0,999.9042995381362,972.0061347635996,205.22617995752532,-2.392425749562449,-0.1063270372270608,-0.0084693928212118,0.896174522297315,-424.47540317859193,-999.9042995381362,-0.0041795411751763, Competition
SRR12328893.bin.9.fbc2XSRR12328893.bin.7.fbc2 ,-0.1444411486064609,-0.1444411486064609,959.6408625596332,-0.0027750460827746,-0.0196750767265712,999.7833244018598,-1000.0,1000.0,221.63099345063935,-5.416695700275909,-0.2407352476774349,-0.0191755684317058,195.54424643456605,-500.0061883527645,1000.0,-0.009462907142165,-0.1508629821638578,-0.1508629821638578,40.3591374403668,-0.0028984242491105,-0.0205498279258335,-1000.0,999.773691034633,-764.7024404992185,778.3690065493606,-5.657521244480108,-0.2514383036065055,-0.0200281115610323,804.455753565434,-411.0933592808228,-999.7736910346327,-0.0098836266893158, Amensalism
SRR12328893.bin.34.fbc2XSRR12328893.bin.13.fbc2 ,-0.0852316576805378,-0.0852316576805378,15.886214869123704,-0.0016374958247524,-0.0116098453977429,-518.7208593289853,1000.0,840.0546355394431,-12.740438015065706,-3.1962772252921923,-0.1420527628009722,-0.0113150961493602,482.611128899774,-620.3517490862537,-1000.0,-0.0055838607624991,-0.1309958488449183,-0.1309958488449183,984.1137851308764,-0.0025167310056986,-0.0178436228301279,1000.0,-1000.0,-823.2585272909974,-987.2595619849344,-4.912482751890252,-0.2183264147415684,-0.0173906112491977,517.388871100226,-379.6482509137463,1000.0,-0.0085820527293662, Neutralism
SRR12328893.bin.5.fbc2XSRR12328893.bin.6.fbc2 ,-0.1271278706775547,-0.1271278706775547,464.2656776595391,-0.0024424182646498,-0.0173167454967142,-0.607896155823255,1000.0,74.61913805192785,-354.983108148351,-4.767429483413366,-0.2118797844626669,-0.0168771102090659,739.5047780682494,-595.3835761724577,-1000.0,-0.0083286462826208,-0.0907403033264699,-0.0907403033264699,535.734322340461,-0.0017433295547562,-0.0123602065434624,1000.0,-1000.0,-1000.0,-266.1524309367942,-3.4028572578670264,-0.1512338388773741,-0.012046407223579,260.4952219317506,-404.6164238275424,1000.0,-0.0059447537818186, Competition
SRR12328893.bin.28.fbc2XSRR12328893.bin.5.fbc2 ,-0.0851528727192771,-0.0851528727192771,536.1830975992068,-0.00163598218478,-0.0115991136902948,1000.0,-1000.0,-147.65210489830451,-265.1821698882426,-3.1933227059930687,-0.1419214545321665,-0.0113046368970799,255.9055346804228,-400.7351514984941,1000.0,-0.0055786992502362,-0.1270889079100925,-0.1270889079100925,463.8169024007932,-0.002441669700488,-0.0173114381764207,-1000.0,1000.0,-852.3478951016955,789.3233720171934,-4.765968338463608,-0.2118148465168587,-0.0168719376302988,744.0944653195772,-599.2648485015059,-1000.0,-0.0083260936786473, Amensalism
SRR12328893.bin.28.fbc2XSRR12328893.bin.6.fbc2 ,-0.0813772132921712,-0.0813772132921712,408.1172678368068,-0.0015634430988029,-0.0110848115704129,0.0,0.0,-391.5715378273426,308.61268985344327,-3.051731487825691,-0.1356286888202476,-0.0108033918126011,192.4129449534894,-400.7025550446458,0.0,-0.0053313409669044,-0.1182479825588416,-0.1182479825588416,591.8827321631932,-0.0022718152268907,-0.016107169958559,-1000.0,1000.0,-608.4284621726574,141.57344559754324,-4.434424295792496,-0.1970799709313269,-0.0156982432176846,731.8784475219754,-513.6477734018333,-1000.0,-0.0077468899236237, Competition
SRR12328893.bin.28.fbc2XSRR12328893.bin.9.fbc2 ,-0.0761927169763794,-0.0761927169763794,322.6542073788792,-0.0014638370216744,-0.010378604483435,1000.0,-1000.0,-692.4856127129041,267.714671139611,-2.8573073976521077,-0.1269878616274127,-0.0101151138195518,150.42335499367482,-400.6577956593928,1000.0,-0.0049916842438051,-0.149008042293758,-0.149008042293758,677.3457926211208,-0.0028627865954149,-0.0202971569618739,-1000.0,999.7764736226264,-74.34653276560414,-540.5109358444423,-5.587959039277962,-0.2483467371562255,-0.0197818553746174,849.5766450063252,-599.3422043406072,-999.7764736226264,-0.0097621022905514, Competition
SRR12328893.bin.25.fbc2XSRR12328893.bin.21.fbc2 ,-0.0871960893801997,-0.0871960893801997,7.082885570386111,-0.0016752370678432,-0.0118774308108413,999.75670532064,-1000.0,866.8065967003886,1000.0,-3.2699454897961004,-0.1453268156336662,-0.0115758881386227,1.2615707786654866,-388.3411509080232,1000.0,-0.0057125584012283,-0.0395821419236881,-0.0395821419236881,992.9171144296138,-0.0007604638217344,-0.0053916884963882,-1000.0,999.9406229847956,-1000.0,-405.93140615248126,-1.48437214764715,-0.0659702365394423,-0.0052548050084624,187.70034116634315,-499.9991520828387,-999.9406229847954,-0.0025931816322781, Neutralism
SRR12328893.bin.34.fbc2XSRR12328893.bin.16.fbc2 ,-0.0852316576805378,-0.0852316576805378,15.886214869123592,-0.0016374958247524,-0.0116098453977429,-999.7554174125288,1000.0,1000.0,-93.31235259628136,-3.1962772252921923,-0.1420527628009722,-0.0113150961493602,79.50561005002328,-500.0931095653678,-1000.0,-0.0055838607624991,-0.0876576718162596,-0.0876576718162596,984.1137851308764,-0.0016841051261735,-0.0119403053444102,-0.2445825874711999,0.0,-1000.0,-23.57528122918052,-3.287255318892335,-0.146096119693766,-0.0116371664216785,920.4943899499768,-499.9068904346322,0.0,-0.0057427984801279, Neutralism
SRR12328893.bin.5.fbc2XSRR12328893.bin.7.fbc2 ,-0.1146664293304411,-0.1146664293304411,345.28805023754103,-0.0022030053665957,-0.0156193080490538,-233.58295892539925,1000.0,902.6029844229952,579.3043843786547,-4.3001122651880905,-0.1911107155508489,-0.0152227670830598,307.8657192407454,-563.2095791284041,-1000.0,-0.0075122483000313,-0.149974109633149,-0.149974109633149,654.711949762459,-0.0028813469670012,-0.0204287499960855,-0.2249755711845864,0.0,-1000.0,420.69561562134527,-5.624187585326581,-0.2499568493885817,-0.0199101075420458,692.1342807592546,-436.7904208715959,0.0,-0.0098253931574845, Amensalism
SRR12328893.bin.14.fbc2XSRR12328893.bin.16.fbc2 ,-0.0675835296882496,-0.0675835296882496,953.399843902785,-0.0012984347682731,-0.0092059025070057,1000.0,-1000.0,1000.0,-412.2456429384633,-2.534453777220847,-0.1126392161470448,-0.0089721842487051,-94.31054191438238,-0.1379976471712325,1000.0,-0.0044276625598058,-0.0876576718162596,-0.0876576718162596,46.60015609721495,-0.0016841051261735,-0.0119403053444102,-1000.0,999.7554174125288,0.0,-439.78660443400815,-3.287255318892335,-0.146096119693766,-0.0116371664216785,1000.0,-999.8620023528288,-999.7554174125288,-0.0057427984801279, Neutralism
SRR12328893.bin.22.fbc2XSRR12328893.bin.25.fbc2 ,-0.1853184870622044,-0.1853184870622044,999.9452859340752,-0.0035603936034931,-0.02524319064878,-1000.0,999.7220044674386,0.0,-410.3121938247439,-6.949639086479237,-0.3088641451035983,-0.0246023198002376,1000.0,-500.0,-999.7220044674388,-0.0121409421878979,-0.0867458766792879,-0.0867458766792879,0.054714065924827,-0.0016665874481986,-0.0118161050078242,999.7579615048963,-1000.0,873.6346931288795,1000.0,-3.2530620377845025,-0.1445764611322602,-0.0115161192671848,-4.364992517355631,-388.20513643149457,1000.0,-0.0056830631983757, Neutralism
SRR12328893.bin.14.fbc2XSRR12328893.bin.6.fbc2 ,-0.0675835296882496,-0.0675835296882496,14.91327352028634,-0.0012984347682731,-0.0092059025070057,0.0,0.0,0.0,-42.5126716683601,-2.534453777220847,-0.1126392161470448,-0.0089721842487051,34.856857900175555,-0.1379976471712325,0.0,-0.0044276625598058,-0.1361869033614766,-0.1361869033614766,985.0867264797135,-0.0026164630809262,-0.0185507232436066,-1000.0,1000.0,-1000.0,-298.532450921359,-5.107152781523155,-0.226978172269014,-0.0180797598891331,684.7371942779241,-338.33968639784,-1000.0,-0.0089221391059481, Neutralism
SRR12328893.bin.28.fbc2XSRR12328893.bin.24.fbc2 ,-0.0852835125713227,-0.0852835125713227,562.1820444910059,-0.0016384920762675,-0.0116169088209971,1000.0,-1000.0,0.0,-282.9367207605901,-3.198221838489758,-0.1421391876189091,-0.0113219802472031,227.94072875798287,-400.7362793533739,1000.0,-0.0055872579802098,-0.0797563270937189,-0.0797563270937189,406.9590944982813,-0.0015323021535778,-0.0108640222688336,-1000.0,999.8803578478488,1000.0,-717.0632792394099,-2.9909465426320594,-0.1329272118227891,-0.0105882078812555,772.0592712420171,-352.4139643146753,-999.8803578478488,-0.0052251503436764, Neutralism
SRR12328893.bin.34.fbc2XSRR12328893.bin.8.fbc2 ,-0.0852316576805378,-0.0852316576805378,8.508788554716261,-0.0016374958247524,-0.0116098453977429,-1000.0,1000.0,1000.0,-98.90478056753568,-3.1962772252921923,-0.1420527628009722,-0.0113150961493602,88.20447403814251,-500.0319639185,-1000.0,-0.0055838607624991,-0.0864866090861369,-0.0864866090861369,803.1119211234231,-0.0016616063225001,-0.0117807888265133,1000.0,-1000.0,0.0,-809.2619311395338,-3.243339229076014,-0.1441443484768569,-0.0114816996884883,1.37585988321905,-399.6793756132074,1000.0,-0.005666077559681, Neutralism
SRR12328893.bin.5.fbc2XSRR12328893.bin.14.fbc2 ,-0.1723456695721097,-0.1723456695721097,985.0867264797134,-0.0033111559956751,-0.0234760960089488,-113.73371454153823,1000.0,-78.96866595937445,1000.0,-6.4631447225332295,-0.2872427826201829,-0.0228800879297068,990.2413264007448,-666.7385719863277,-1000.0,-0.0112910419450145,-0.0675835296882496,-0.0675835296882496,14.913273520286566,-0.0012984347682731,-0.0092059025070057,1000.0,-1000.0,-921.0313340406256,-30.27618634459168,-2.534453777220847,-0.1126392161470448,-0.0089721842487051,9.75867359925519,-0.1379976471712325,1000.0,-0.0044276625598058, Neutralism
SRR12328893.bin.34.fbc2XSRR12328893.bin.30.fbc2 ,-0.0852316576805378,-0.0852316576805378,8.256364231360863,-0.0016374958247524,-0.0116098453977429,-0.4776670875604623,1000.0,1000.0,-12.740438015068662,-3.1962772252921923,-0.1420527628009722,-0.0113150961493602,589.4172111976945,-749.9125471466099,-1000.0,-0.0055838607624991,-0.0859628056364272,-0.0859628056364272,966.4023924152624,-0.0016515428555976,-0.0117094388465375,1000.0,-1000.0,-919.9534903300172,-987.2595619849312,-3.223696046221221,-0.1432713427273029,-0.0114121611325117,-20.199805966836152,-0.1783790149811466,1000.0,-0.0056317611378062, Neutralism
SRR12328893.bin.16.fbc2XSRR12328893.bin.6.fbc2 ,-0.0876553674547722,-0.0876553674547722,4.095316025555121,-0.0016840608541315,-0.0119399914553923,-1000.0,999.7554238421624,0.0,-7.634487794659549,-3.287168902900248,-0.1460922790912491,-0.0116368605016532,454.5728647163064,-482.43453798640905,-999.7554238421624,-0.0057426475124202,-0.1366804448450693,-0.1366804448450693,995.9046839744448,-0.0026259451459509,-0.0186179510845931,1000.0,-1000.0,-1000.0,-441.0381818422461,-5.1256611086747625,-0.2278007414084868,-0.0181452809582651,545.4271352836936,-517.565462013591,1000.0,-0.0089544729476074, Neutralism
SRR12328893.bin.16.fbc2XSRR12328893.bin.10.fbc2 ,-0.0876576718162596,-0.0876576718162596,4.148001448869309,-0.0016841051261735,-0.0119403053444102,-1000.0,999.7554174125288,0.0,-27.49975260495694,-3.287255318892335,-0.146096119693766,-0.0116371664216785,0.0,-420.5960001136641,-999.7554174125288,-0.0057427984801279,-0.0781090145312646,-0.0781090145312646,995.8519985511308,-0.0015006534972599,-0.0106396332954545,1000.0,-0.2179399074037746,-346.1206088268725,494.8803976285926,-2.929170580862774,-0.1301816908853652,-0.0103695156659568,1000.0,-579.4039998863359,0.2179399074037746,-0.0051172284255471, Neutralism
SRR12328893.bin.22.fbc2XSRR12328893.bin.6.fbc2 ,-0.1255024726607416,-0.1255024726607416,354.41467578331503,-0.0024111906370762,-0.0170953416170505,-1000.0,999.8117342350556,240.04075432905256,160.55122065700994,-4.70647534026341,-0.2091707877679027,-0.0166613273023585,344.9612689958417,-405.85315957609305,-999.8117342350556,-0.0082221600724778,-0.1201130939954282,-0.1201130939954282,645.585324216685,-0.0023076482996202,-0.01636122644436,1000.0,-1000.0,143.93135899928416,33.45998743086625,-4.504367945483295,-0.2001884899923425,-0.0159458497504374,655.0387310041583,-499.4631319495605,1000.0,-0.0078690807017665, Competition
SRR12328893.bin.22.fbc2XSRR12328893.bin.7.fbc2 ,-0.1801784471531391,-0.1801784471531391,946.2106511632584,-0.0034616416360222,-0.0245430391991021,-1000.0,999.729715021062,-670.6074569847982,-791.805198675607,-6.756882158534154,-0.3002974119219743,-0.0239199437046409,880.5932262009565,-500.0,-999.729715021062,-0.0118041979786767,-0.0992131866405543,-0.0992131866405543,53.78934883674174,-0.0019061130958561,-0.0135143418498273,0.0,-0.1488293105262528,-329.3925430152018,472.3861427572269,-3.720599335240763,-0.1653553110676284,-0.0131712414925004,119.40677379904356,-438.7748110800544,0.1488293105262528,-0.0064998456570037, Amensalism
SRR12328893.bin.24.fbc2XSRR12328893.bin.21.fbc2 ,-0.0755825707376516,-0.0755825707376516,2.245666359160168,-0.0014521147115829,-0.0102954933050796,-1000.0,1000.0,1000.0,-959.7281648911336,-2.834426268969196,-0.1259709512293056,-0.0100341126569674,996.9134186187002,-511.9169020905072,-1000.0,-0.0049517111664272,-0.0397749752372647,-0.0397749752372647,997.7543336408398,-0.0007641685924681,-0.0054179553204676,0.0,-0.0596662836989025,-827.7636683582681,-40.2718351088663,-1.4916036006706008,-0.066291625395479,-0.0052804049738597,3.086581381299766,-424.95679639984576,0.0596662836989025,-0.002605814900221, Neutralism
SRR12328893.bin.5.fbc2XSRR12328893.bin.9.fbc2 ,-0.086820221642256,-0.086820221642256,0.0,-0.0016680157856399,-0.0118262319201676,0.0,0.2665239074219698,1000.0,1000.0,-3.2558500524532974,-0.1447003694038358,-0.0115259890786774,9.916428901192036,-366.3778713661235,-0.2665239074219698,-0.0056879338289945,-0.177671226707389,-0.177671226707389,1000.0,-0.0034134721749978,-0.0242015177205985,-1000.0,999.733476092578,-1000.0,0.0,-6.662858742496837,-0.2961187111790195,-0.0235870927290307,990.083571098808,-633.6221286338765,-999.733476092578,-0.0116399401166518, Amensalism
SRR12328893.bin.6.fbc2XSRR12328893.bin.24.fbc2 ,-0.1226812700771233,-0.1226812700771233,997.7544384849032,-0.0023569888583097,-0.0167110510057,1000.0,-1000.0,-424.8288592876696,-848.2956935296024,-4.600677262280783,-0.204468783461948,-0.0162867930112042,137.17352977836185,-400.2521506680663,1000.0,-0.0080373320070066,-0.0755790419926825,-0.0755790419926825,2.245561515096824,-0.0014520469162562,-0.0102950126364476,0.0,71.03540452786638,1000.0,-151.70430647039757,-2.8342939373044373,-0.1259650699877283,-0.0100336441914805,469.5022180237184,-599.7478493319337,-71.03540452786626,-0.0049514799845837, Amensalism
